file_name,functionVerified,function_name,function_line,error
 database/sqlite/sqlite3.c, sqlite3ArrayAllocate, sqlite3ArrayAllocate , 116807 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3AtoF, sqlite3AtoF , 32115 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3Atoi, sqlite3GetInt32 , 32501 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3Atoi64, sqlite3Atoi64 , 32412 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3AuthContextPop, sqlite3AuthContextPop , 112409 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3AuthContextPush, sqlite3AuthContextPush , 112399 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BackupRestart, sqlite3BackupRestart , 76936 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BitvecClear, sqlite3BitvecClear , 49649 ,division by zero
 database/sqlite/sqlite3.c, sqlite3BitvecSize, sqlite3BitvecSize , 49696 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BlobCompare, sqlite3BlobCompare , 83171 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeConnectionCount, sqlite3BtreeConnectionCount , 76222 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeCopyFile, sqlite3BtreeEnter , 65238 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeCursorHasHint, sqlite3BtreeCursorHasHint , 76192 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeCursorHasMoved, sqlite3BtreeCursorHasMoved , 66354 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeCursorHintFlags, sqlite3BtreeCursorHintFlags , 66415 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeCursorIsValidNN, sqlite3BtreeCursorIsValidNN , 70064 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeCursorPin, sqlite3BtreeCursorPin , 70086 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeCursorUnpin, sqlite3BtreeCursorUnpin , 70090 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeEof, sqlite3BtreeEof , 71170 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeGetFilename, sqlite3BtreeGetFilename , 75955 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeGetJournalname, sqlite3BtreeGetJournalname , 75968 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeGetMeta, sqlite3BtreeGetMeta , 75147 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeGetPageSize, sqlite3BtreeGetPageSize , 68379 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeGetReserveNoMutex, sqlite3BtreeGetReserveNoMutex , 68396 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeIncrblobCursor, sqlite3BtreeIncrblobCursor , 76146 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeIsInBackup, sqlite3BtreeIsInBackup , 76011 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeIsReadonly, sqlite3BtreeIsReadonly , 76199 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeLastPage, sqlite3BtreeLastPage , 67631 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeLockTable, sqlite3BtreeLockTable , 76070 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeMaxRecordSize, sqlite3BtreeMaxRecordSize , 70139 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeRowCountEst, sqlite3BtreeRowCountEst , 71188 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeSchema, sqlite3BtreeSchema , 76035 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeSetMmapLimit, sqlite3BtreeSetMmapLimit , 68295 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeSharable, sqlite3BtreeSharable , 76212 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3BtreeTxnState, sqlite3BtreeTxnState , 75977 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ChangeCookie, sqlite3ChangeCookie , 114301 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ClearTempRegCache, sqlite3ClearTempRegCache , 107378 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3CodeRowTrigger, sqlite3CodeRowTrigger , 141022 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3CodeVerifyNamedSchema, sqlite3CodeVerifyNamedSchema , 117369 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ColumnIndex, sqlite3ColumnIndex , 132348 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ColumnType, sqlite3ColumnType , 31777 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3CommitInternalChanges, sqlite3CommitInternalChanges , 113084 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3CompileOptions, sqlite3CompileOptions , 809 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3CompleteInsertion, sqlite3CompleteInsertion , 125540 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3CreateColumnExpr, sqlite3CreateColumnExpr , 99894 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3DbIsNamed, sqlite3DbIsNamed , 111601 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3DbNameToBtree, sqlite3DbNameToBtree , 169591 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3DefaultRowEst, sqlite3DefaultRowEst , 116676 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3DeferForeignKey, sqlite3DeferForeignKey , 115881 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3DeleteColumnNames, sqlite3DeleteColumnNames , 113095 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3DeleteReturning, sqlite3DeleteReturning , 113722 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3Dequote, sqlite3Dequote , 31930 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3DequoteExpr, sqlite3DequoteExpr , 31950 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ErrorToParser, sqlite3ErrorToParser , 31903 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExpirePreparedStatements, sqlite3ExpirePreparedStatements , 83959 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprCanBeNull, sqlite3ExprCanBeNull , 103585 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprColUsed, sqlite3ExprColUsed , 99409 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprIdToTrueFalse, sqlite3ExprIdToTrueFalse , 103227 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprImpliesNonNullRow, sqlite3ExprSkipCollateAndLikely , 101363 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprIsInteger, sqlite3ExprIsInteger , 103546 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprIsVector, sqlite3ExprVectorSize , 101657 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprListFlags, sqlite3ExprListFlags , 103183 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprListSetSortOrder, sqlite3ExprListSetSortOrder , 103069 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprListSetSpan, sqlite3ExprListSetSpan , 103128 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprNeedsNoAffinityChange, sqlite3ExprNeedsNoAffinityChange , 103622 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprSimplifiedAndOr, sqlite3ExprSimplifiedAndOr , 103264 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprSkipCollate, sqlite3ExprSkipCollate , 101350 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprSkipCollateAndLikely, sqlite3ExprSkipCollateAndLikely , 101371 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprTruthValue, sqlite3ExprTruthValue , 103246 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ExprUnmapAndDelete, sqlite3ExprUnmapAndDelete , 102413 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3FindDbName, sqlite3FindDbName , 113247 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3FindIndex, sqlite3FindIndex , 112940 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3FixInit, sqlite3FixInit , 112057 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3FkRequired, sqlite3FkRequired , 122738 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ForceNotReadOnly, sqlite3ForceNotReadOnly , 113487 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3FunctionSearch, sqlite3FunctionSearch , 118144 function sqlite3,array bounds violated: array lower bound
 database/sqlite/sqlite3.c, sqlite3Get4byte, sqlite3Get4byte , 32971 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3GetFuncCollSeq, sqlite3GetFuncCollSeq , 119351 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3GetTempRange, sqlite3GetTempRange , 107346 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3GetTempReg, sqlite3GetTempReg , 107321 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3GetVTable, sqlite3GetVTable , 143348 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3GetVarint, sqlite3GetVarint , 32808 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3GetVarint32, sqlite3GetVarint32 , 32885 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3HashInit, sqlite3HashInit , 33418 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3HashInsert, findElementWithHash , 33550 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3IdListAppend, sqlite3IdListAppend , 116830 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3IdListDelete, sqlite3IdListDelete , 116861 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3InRhsIsConstant, sqlite3InRhsIsConstant , 103735 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3IndexAffinityStr, sqlite3IndexAffinityStr , 123136 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3IndexHasDuplicateRootPage, sqlite3IndexHasDuplicateRootPage , 131111 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3IsBinary, sqlite3IsBinary , 166131 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3IsLikeFunction, sqlite3IsLikeFunction , 121194 function sqlite3IsLike,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3JoinType, sqlite3_strnicmp , 32011 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3JournalIsInMemory, sqlite3JournalIsInMemory , 98942 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3JournalModename, sqlite3JournalModename , 128734 ,array bounds violated: array `azModeName' lower bound
 database/sqlite/sqlite3.c, sqlite3JournalOpen, sqlite3OsOpen , 23654 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3JournalSize, sqlite3JournalSize , 98950 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3KeyInfoRef, sqlite3KeyInfoRef , 133488 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3MatchEName, sqlite3MatchEName , 99363 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3MayAbort, sqlite3MayAbort , 117428 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3MemFree, sqlite3MemFree , 24101 ,dereference failure: invalid pointer freed
 database/sqlite/sqlite3.c, sqlite3MemSize, sqlite3MemSize , 24210 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3MulInt64, sqlite3MulInt64 , 33134 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3MultiWrite, sqlite3MultiWrite , 117407 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OomClear, sqlite3OomClear , 28573 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OomFault, sqlite3OomFault , 28560 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OpcodeName, sqlite3OpcodeName , 33859 ,array bounds violated: array `azName' lower bound
 database/sqlite/sqlite3.c, sqlite3OsAccess, sqlite3OsAccess , 23670 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsCheckReservedLock, sqlite3OsCheckReservedLock , 23545 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsClose, sqlite3OsClose , 23512 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsCurrentTimeInt64, sqlite3OsCurrentTimeInt64 , 23728 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsDelete, sqlite3OsDelete , 23661 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsDeviceCharacteristics, sqlite3OsDeviceCharacteristics , 23593 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsFetch, sqlite3OsFetch , 23621 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsFileControl, sqlite3OsFileControl , 23557 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsFileSize, sqlite3OsFileSize , 23534 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsFullPathname, sqlite3OsFullPathname , 23679 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsGetLastError, sqlite3OsGetLastError , 23713 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsRandomness, sqlite3OsRandomness , 23705 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsSectorSize, sqlite3OsSectorSize , 23589 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsShmBarrier, sqlite3OsShmBarrier , 23600 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsShmLock, sqlite3OsShmLock , 23597 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsShmMap, sqlite3OsShmMap , 23613 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsShmUnmap, sqlite3OsShmUnmap , 23603 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3OsSleep, sqlite3OsSleep , 23710 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerBegin, sqlite3PagerBegin , 58483 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerCacheStat, sqlite3PagerCacheStat , 59447 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerClearCache, sqlite3PagerClearCache , 60045 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerCommitPhaseTwo, pcacheManageDirtyList , 49997 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerDataVersion, sqlite3PagerDataVersion , 54406 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerDontWrite, sqlite3PagerDontWrite , 58842 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerExclusiveLock, sqlite3PagerExclusiveLock , 58982 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerFile, sqlite3PagerFile , 59657 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerFilename, sqlite3PagerFilename , 59641 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerFlush, sqlite3PagerFlush , 57253 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerGetData, sqlite3PagerGetData , 59854 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerGetJournalMode, sqlite3PagerGetJournalMode , 60000 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerIsMemdb, sqlite3PagerIsMemdb , 59457 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerIsreadonly, sqlite3PagerIsreadonly , 59370 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerJournalSizeLimit, sqlite3PagerJournalSizeLimit , 60023 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerJournalname, sqlite3PagerJournalname , 59676 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerJrnlFile, sqlite3PagerJrnlFile , 59668 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerLockingMode, sqlite3PagerLockingMode , 59882 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerMaxPageCount, sqlite3PagerMaxPageCount , 56431 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerOkToChangeJournalMode, sqlite3PagerOkToChangeJournalMode , 60010 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerOpenSavepoint, sqlite3PagerOpenSavepoint , 59520 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerOpenWal, sqlite3PagerOpenWal , 60172 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerPageRefcount, sqlite3PcachePageRefcount , 50603 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerPagecount, sqlite3PagerPagecount , 56503 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerRef, sqlite3PcacheRef , 50344 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerSetFlags, sqlite3PagerSetFlags , 56205 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerSetPagesize, sqlite3PagerSetPagesize , 56358 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerSetSpillsize, sqlite3PcacheSetSpillsize , 50643 ,division by zero
 database/sqlite/sqlite3.c, sqlite3PagerTempSpace, sqlite3PagerTempSpace , 56412 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerTruncateImage, sqlite3PagerTruncateImage , 56589 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerUnref, pcacheManageDirtyList , 49986 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerVfs, sqlite3PagerVfs , 59648 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerWalCallback, sqlite3PagerWalCallback , 60078 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PagerWalSupported, sqlite3PagerWalSupported , 60088 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ParserFallback, sqlite3ParserFallback , 163350 ,array bounds violated: array `yyFallback' lower bound
 database/sqlite/sqlite3.c, sqlite3ParserInit, sqlite3ParserInit , 158511 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ParserReset, sqlite3ParserReset , 131619 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PcacheClearSyncFlags, sqlite3PcacheClearSyncFlags , 50428 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PcacheClearWritable, sqlite3PcacheClearWritable , 50417 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PcacheDirtyList, sqlite3PcacheDirtyList , 50583 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PcacheMakeDirty, pcacheManageDirtyList , 50014 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PcacheRefCount, sqlite3PcacheRefCount , 50596 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PcacheRelease, sqlite3PcacheRelease , 50328 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PrimaryKeyIndex, sqlite3PrimaryKeyIndex , 113382 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3Put4byte, sqlite3Put4byte , 32986 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3PutVarint, sqlite3PutVarint , 32640 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ReadOnlyShadowTables, sqlite3ReadOnlyShadowTables , 115598 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ReleaseTempRange, sqlite3ReleaseTempRange , 107363 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ReleaseTempReg, sqlite3ReleaseTempReg , 107334 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3RenameExprUnmap, sqlite3RenameExprUnmap , 108289 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3RenameTokenRemap, sqlite3RenameTokenRemap , 108185 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ResultIntReal, sqlite3ResultIntReal , 84736 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3RootPageMoved, sqlite3RootPageMoved , 115401 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3RowSetDelete, sqlite3RowSetClear , 52138 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3RowSetNext, sqlite3RowSetNext , 52396 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3RowSetTest, sqlite3RowSetTest , 52434 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SchemaToIndex, sqlite3SchemaToIndex , 131606 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SelectAddColumnTypeAndCollation, sqlite3SelectAddColumnTypeAndCollation , 134235 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SelectAddTypeInfo, sqlite3WalkExprList , 99062 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SelectDestInit, sqlite3SelectDestInit , 132183 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SelectPopWith, sqlite3SelectPopWith , 137392 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SelectWalkFail, sqlite3SelectWalkFail , 103200 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SetJoinExpr, sqlite3SetJoinExpr , 132469 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SetString, sqlite3SetString , 28542 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3ShadowTableName, strchr , 127 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SkipAccumulatorLoad, sqlite3SkipAccumulatorLoad , 119360 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SrcListAssignCursors, sqlite3SrcListAssignCursors , 117055 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SrcListIndexedBy, sqlite3SrcListIndexedBy , 117163 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SrcListShiftJoinType, sqlite3SrcListShiftJoinType , 117224 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3StatusDown, sqlite3StatusDown , 21842 ,array bounds violated: array lower bound
 database/sqlite/sqlite3.c, sqlite3StatusHighwater, sqlite3StatusHighwater , 21906 ,array bounds violated: array lower bound
 database/sqlite/sqlite3.c, sqlite3StatusValue, sqlite3StatusValue , 21855 ,array bounds violated: array lower bound
 database/sqlite/sqlite3.c, sqlite3StmtCurrentTime, sqlite3StmtCurrentTime , 85008 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3StorageColumnToTable, sqlite3StorageColumnToTable , 113413 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3StrAccumInit, sqlite3StrAccumInit , 29734 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3StrIHash, sqlite3StrIHash , 32021 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3StringToId, sqlite3StringToId , 114051 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3SubInt64, sqlite3SubInt64 , 33122 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3TableColumnAffinity, sqlite3TableColumnAffinity , 101257 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3TableColumnToIndex, sqlite3TableColumnToIndex , 113394 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3TableColumnToStorage, sqlite3TableColumnToStorage , 113464 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3TableLock, sqlite3TableLock , 112511 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3TempInMemory, sqlite3TempInMemory , 167608 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3TokenInit, sqlite3TokenInit , 31958 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3TriggerList, sqlite3TriggerList , 139731 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3UpsertNextIsIPK, sqlite3UpsertNextIsIPK , 142648 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3UpsertOfIndex, sqlite3UpsertOfIndex , 142662 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3Utf16ByteLen, sqlite3Utf16ByteLen , 31644 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3Utf8CharLen, sqlite3Utf8CharLen , 31572 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3Utf8Read, sqlite3Utf8Read , 31305 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3VListNameToNum, strncmp , 109 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3VListNumToName, sqlite3VListNumToName , 33370 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3VdbeAddFunctionCall, sqlite3VdbeAddFunctionCall , 79274 function sqlite3VdbeAdd,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3VdbeAddOp0, growOpArray , 79091 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3VdbeAddOpList, sqlite3VdbeAddOpList , 79893 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3VdbeAllocUnpackedRecord, sqlite3VdbeAllocUnpackedRecord , 82908 ,dereference failure: invalid pointer
 database/sqlite/sqlite3.c, sqlite3VdbeBooleanValue, sqlite3VdbeBooleanValue , 77648 ,dereference failure: invalid pointer
